<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BSESN,D,20040301,000000,5649.3000,5831.5500,5649.3000,5823.1700,32200,0
^BSESN,D,20040303,000000,5830.7700,5870.6300,5792.9700,5842.2000,39400,0
^BSESN,D,20040304,000000,5842.4100,5872.7500,5769.3400,5815.8700,36200,0
^BSESN,D,20040305,000000,5834.3700,5892.7800,5818.7700,5880.3500,37600,0
^BSESN,D,20040308,000000,5899.2600,5951.0300,5898.5700,5935.1900,36400,0
^BSESN,D,20040309,000000,5923.3500,5923.3500,5794.8200,5850.6100,37600,0
^BSESN,D,20040310,000000,5833.1900,5833.1900,5745.5600,5759.2900,35000,0
^BSESN,D,20040311,000000,5737.6900,5763.7100,5634.4000,5649.8600,36200,0
^BSESN,D,20040312,000000,5632.1300,5735.9400,5570.8100,5700.4000,38400,0
^BSESN,D,20040315,000000,5745.0600,5764.2000,5505.9800,5520.6600,38400,0
^BSESN,D,20040316,000000,5471.1700,5551.9200,5434.9700,5525.0900,40800,0
^BSESN,D,20040317,000000,5545.8300,5560.1500,5482.6300,5535.6900,33400,0
^BSESN,D,20040318,000000,5539.7200,5540.6800,5399.0500,5414.9400,36000,0
^BSESN,D,20040319,000000,5410.4800,5496.6800,5386.6200,5443.4400,30600,0
^BSESN,D,20040322,000000,5446.8800,5446.8800,5347.0500,5365.4000,25400,0
^BSESN,D,20040323,000000,5356.9700,5450.3800,5324.7800,5400.9900,31800,0
^BSESN,D,20040324,000000,5412.1300,5435.4000,5345.1500,5395.2800,26600,0
^BSESN,D,20040325,000000,5403.3800,5438.8600,5368.8800,5414.4400,27000,0
^BSESN,D,20040326,000000,5448.2900,5552.3400,5448.2900,5528.9400,32400,0
^BSESN,D,20040329,000000,5538.5200,5578.7400,5495.3100,5571.3700,27800,0
^BSESN,D,20040330,000000,5595.9300,5608.3100,5509.5800,5520.4400,26600,0
^BSESN,D,20040331,000000,5513.1200,5599.6000,5493.1200,5590.6000,26200,0
^BSESN,D,20040401,000000,5599.1200,5750.2900,5599.1200,5740.8500,28400,0
^BSESN,D,20040402,000000,5762.8100,5799.1600,5700.6000,5788.0800,33000,0
^BSESN,D,20040405,000000,5809.7400,5905.3500,5798.3700,5838.0200,24000,0
^BSESN,D,20040406,000000,5886.0200,5897.5600,5780.9400,5822.4200,27400,0
^BSESN,D,20040407,000000,5827.0700,5860.6700,5774.8800,5815.1300,22800,0
^BSESN,D,20040408,000000,5824.3700,5864.5500,5783.7400,5838.4500,28600,0
^BSESN,D,20040412,000000,5856.4400,5867.0700,5760.2500,5783.7900,19800,0
^BSESN,D,20040413,000000,5823.5300,5920.1800,5743.5800,5904.5200,23400,0
^BSESN,D,20040415,000000,5923.8400,5927.0400,5824.2100,5843.9700,32400,0
^BSESN,D,20040416,000000,5870.4100,5903.1300,5843.7700,5862.8200,23000,0
^BSESN,D,20040419,000000,5875.5300,5895.1700,5782.3700,5800.5400,22000,0
^BSESN,D,20040420,000000,5814.8800,5819.9200,5765.3800,5804.8100,20800,0
^BSESN,D,20040421,000000,5803.7000,5890.0200,5783.9200,5876.4200,21400,0
^BSESN,D,20040422,000000,5888.1700,5947.5700,5863.6000,5924.1800,23800,0
^BSESN,D,20040423,000000,5941.1000,5979.2500,5905.5800,5925.5800,31200,0
^BSESN,D,20040427,000000,5841.3000,5841.3000,5704.2800,5712.2800,30600,0
^BSESN,D,20040428,000000,5709.4300,5757.5200,5659.8300,5713.0900,26000,0
^BSESN,D,20040429,000000,5710.5600,5710.5600,5626.4100,5668.4300,32600,0
^BSESN,D,20040430,000000,5674.7600,5710.4500,5632.9900,5655.0900,25000,0
^BSESN,D,20040503,000000,5645.8600,5645.8600,5506.0000,5584.9900,26800,0
^BSESN,D,20040504,000000,5616.4100,5677.1100,5616.4100,5647.1500,22800,0
^BSESN,D,20040505,000000,5665.6700,5695.1800,5648.6400,5686.1900,31400,0
^BSESN,D,20040506,000000,5749.9800,5772.6400,5739.2600,5757.3000,25000,0
^BSESN,D,20040507,000000,5748.3400,5748.3400,5645.7900,5669.5800,22800,0
^BSESN,D,20040510,000000,5628.6100,5628.6100,5501.1700,5555.8400,24800,0
^BSESN,D,20040511,000000,5472.0300,5472.0300,5309.4200,5325.9000,33200,0
^BSESN,D,20040512,000000,5296.2500,5387.8700,5296.2500,5358.3500,28800,0
^BSESN,D,20040513,000000,5234.5100,5487.3400,5131.0300,5399.4700,45200,0
^BSESN,D,20040514,000000,5409.3400,5416.0400,5043.9900,5069.8700,49400,0
^BSESN,D,20040517,000000,5020.8900,5020.8900,4227.5000,4505.1600,34000,0
^BSESN,D,20040518,000000,4547.7000,4949.2700,4547.7000,4877.0200,37200,0
^BSESN,D,20040519,000000,4941.7200,5059.8900,4892.4600,5006.1000,39600,0
^BSESN,D,20040520,000000,5048.1700,5073.7000,4912.1700,4932.1100,37000,0
^BSESN,D,20040521,000000,4922.4800,4978.5600,4804.9000,4961.5700,32200,0
^BSESN,D,20040524,000000,4993.4500,5132.9000,4993.4500,5123.2300,26600,0
^BSESN,D,20040525,000000,5117.5200,5143.9300,4976.0100,5102.2200,29000,0
^BSESN,D,20040526,000000,5116.5800,5163.6100,5049.2100,5081.9500,31400,0
^BSESN,D,20040527,000000,5054.4500,5107.6000,5019.3900,5058.5500,25000,0
^BSESN,D,20040528,000000,5026.9200,5026.9200,4821.5900,4835.3900,37000,0
^BSESN,D,20040531,000000,4760.2800,4830.0800,4665.2100,4759.6200,35000,0
^BSESN,D,20040601,000000,4792.0100,4899.5300,4792.0100,4835.1200,30800,0
^BSESN,D,20040602,000000,4846.0900,4946.1500,4846.0900,4923.6900,26400,0
^BSESN,D,20040603,000000,4972.2700,5012.5200,4789.6300,4817.9900,34000,0
^BSESN,D,20040604,000000,4803.3100,4902.2700,4759.3500,4889.0000,38400,0
^BSESN,D,20040607,000000,4927.5000,4991.4800,4905.5300,4938.1500,31800,0
^BSESN,D,20040608,000000,4960.8700,4970.3900,4891.8600,4962.6300,31000,0
^BSESN,D,20040609,000000,4972.3400,5000.5900,4945.2400,4963.7500,33000,0
^BSESN,D,20040610,000000,4954.0600,4975.7500,4919.9400,4944.6400,27000,0
^BSESN,D,20040611,000000,4931.4900,4945.8600,4823.1000,4832.7100,27600,0
^BSESN,D,20040614,000000,4810.4200,4810.4200,4725.3900,4746.0100,29600,0
^BSESN,D,20040615,000000,4696.5100,4824.0300,4696.5100,4814.8500,30000,0
^BSESN,D,20040616,000000,4837.3600,4863.6300,4772.1000,4788.8000,27400,0
^BSESN,D,20040617,000000,4791.3000,4859.8100,4746.5100,4839.8800,28600,0
^BSESN,D,20040618,000000,4822.0800,4828.1900,4750.7300,4769.9900,28600,0
^BSESN,D,20040621,000000,4770.6500,4790.9300,4731.7200,4738.6200,23800,0
^BSESN,D,20040622,000000,4732.9500,4767.3500,4717.7800,4735.8600,29200,0
^BSESN,D,20040623,000000,4742.8000,4752.4700,4635.1700,4644.0000,31400,0
^BSESN,D,20040624,000000,4656.8100,4717.7400,4613.9400,4708.5500,40400,0
^BSESN,D,20040625,000000,4717.8300,4775.6600,4680.4200,4756.3900,39400,0
^BSESN,D,20040628,000000,4784.5800,4844.7200,4772.8700,4837.6000,28600,0
^BSESN,D,20040629,000000,4838.7400,4873.7100,4802.0400,4841.3800,34200,0
^BSESN,D,20040630,000000,4859.9400,4877.9000,4788.8500,4795.4600,35600,0
^BSESN,D,20040701,000000,4813.7600,4879.8100,4785.9400,4874.0500,33200,0
^BSESN,D,20040702,000000,4842.4600,4895.4800,4813.1600,4870.5800,32000,0
^BSESN,D,20040705,000000,4861.1500,4894.3900,4831.8500,4843.7700,24200,0
^BSESN,D,20040706,000000,4846.4200,4939.4000,4839.1800,4928.5900,29600,0
^BSESN,D,20040707,000000,4919.5400,4987.0500,4912.2200,4955.9700,35000,0
^BSESN,D,20040708,000000,4972.0600,5004.1700,4808.6300,4843.8400,47800,0
^BSESN,D,20040709,000000,4766.4900,4954.8600,4723.0400,4945.4800,23600,0
^BSESN,D,20040712,000000,4949.4200,4967.9200,4917.3800,4944.5400,17000,0
^BSESN,D,20040713,000000,4961.8700,4978.4900,4878.0600,4898.9900,16000,0
^BSESN,D,20040714,000000,4911.2200,4933.3400,4835.3400,4848.3000,24600,0
^BSESN,D,20040715,000000,4849.3800,4900.1800,4844.6600,4888.1900,26600,0
^BSESN,D,20040716,000000,4894.4000,4961.3200,4874.4600,4951.1700,25800,0
^BSESN,D,20040719,000000,4957.0800,5009.6300,4942.4300,4975.4000,21600,0
^BSESN,D,20040720,000000,4974.5200,4982.0400,4936.6000,4957.8800,21800,0
^BSESN,D,20040721,000000,4973.8800,5041.1900,4951.5500,4993.7600,20200,0
^BSESN,D,20040722,000000,5041.1400,5082.8100,5020.6900,5054.2900,37400,0
^BSESN,D,20040723,000000,5073.1000,5086.0300,5034.2000,5073.3400,35000,0
^BSESN,D,20040726,000000,5046.9900,5126.4500,5034.2300,5118.1700,28600,0
^BSESN,D,20040727,000000,5130.8600,5155.6300,5068.6200,5075.8800,40800,0
^BSESN,D,20040728,000000,5087.6600,5104.6600,5045.4600,5070.2900,28000,0
^BSESN,D,20040729,000000,5082.6100,5133.8000,5051.4900,5120.4500,28800,0
^BSESN,D,20040730,000000,5134.9200,5200.8500,5134.9200,5170.3200,28800,0
^BSESN,D,20040802,000000,5193.2500,5210.9200,5167.2900,5202.5300,22000,0
^BSESN,D,20040803,000000,5213.5500,5242.1500,5181.9900,5194.6300,29400,0
^BSESN,D,20040804,000000,5189.8800,5201.5600,5145.2200,5169.0700,27200,0
^BSESN,D,20040805,000000,5178.6100,5257.3200,5178.6100,5252.7800,24000,0
^BSESN,D,20040806,000000,5249.7300,5262.8900,5166.1900,5196.9900,30200,0
^BSESN,D,20040809,000000,5176.3900,5240.2900,5154.3200,5233.2100,26200,0
^BSESN,D,20040810,000000,5248.4600,5266.9900,5214.9900,5252.0500,26000,0
^BSESN,D,20040811,000000,5263.2700,5269.2200,5159.5300,5175.1600,28600,0
^BSESN,D,20040812,000000,5167.5200,5194.0400,5117.8000,5139.7700,27000,0
^BSESN,D,20040813,000000,5126.9100,5144.7000,5084.5100,5102.9200,93800,0
^BSESN,D,20040816,000000,5105.2600,5114.7900,5056.0700,5102.3700,24600,0
^BSESN,D,20040817,000000,5124.2900,5148.5300,5083.0300,5102.9400,23400,0
^BSESN,D,20040818,000000,5103.9700,5103.9700,5025.4900,5038.2800,24200,0
^BSESN,D,20040819,000000,5056.1700,5132.8300,5056.1700,5123.6500,23200,0
^BSESN,D,20040820,000000,5128.1000,5128.1000,5047.7500,5064.6600,24000,0
^BSESN,D,20040823,000000,5064.4200,5080.2200,5022.2900,5033.6900,27400,0
^BSESN,D,20040824,000000,5048.6300,5084.7400,5040.7100,5067.3900,21000,0
^BSESN,D,20040825,000000,5073.2300,5093.3700,5054.5600,5088.5600,19000,0
^BSESN,D,20040826,000000,5105.3800,5145.6000,5105.3800,5135.4500,22400,0
^BSESN,D,20040827,000000,5147.8600,5148.7500,5094.5600,5117.0100,18800,0
^BSESN,D,20040830,000000,5130.5400,5192.8000,5130.5400,5186.4500,14800,0
^BSESN,D,20040831,000000,5192.1800,5202.5100,5155.9600,5192.0800,16200,0
^BSESN,D,20040901,000000,5202.1600,5222.8100,5202.0200,5210.8500,16200,0
^BSESN,D,20040902,000000,5218.9500,5233.3200,5189.2900,5198.7200,19200,0
^BSESN,D,20040903,000000,5190.6900,5223.9400,5178.5700,5218.4600,17600,0
^BSESN,D,20040906,000000,5226.0900,5264.8700,5226.0900,5246.2300,17000,0
^BSESN,D,20040907,000000,5245.1600,5270.8900,5240.1500,5264.6700,19200,0
^BSESN,D,20040908,000000,5281.1100,5305.6700,5270.6600,5298.1600,20200,0
^BSESN,D,20040909,000000,5307.8300,5328.3300,5269.5100,5298.2300,21600,0
^BSESN,D,20040910,000000,5305.4200,5376.1200,5281.0600,5370.0500,21200,0
^BSESN,D,20040913,000000,5380.7100,5421.5200,5379.6000,5397.4600,21400,0
^BSESN,D,20040914,000000,5409.5200,5434.3300,5376.0400,5428.7700,26400,0
^BSESN,D,20040915,000000,5441.9600,5456.8500,5399.3400,5420.0900,27600,0
^BSESN,D,20040916,000000,5415.4600,5483.5900,5401.0000,5477.6800,23400,0
^BSESN,D,20040917,000000,5493.7200,5569.4700,5493.3700,5561.1500,26400,0
^BSESN,D,20040920,000000,5562.6800,5585.5700,5535.5700,5545.8200,25600,0
^BSESN,D,20040921,000000,5547.4900,5611.6000,5536.0000,5605.9300,27600,0
^BSESN,D,20040922,000000,5609.9600,5638.7900,5571.8400,5616.8700,28000,0
^BSESN,D,20040923,000000,5597.3200,5609.0400,5530.8600,5539.4800,27400,0
^BSESN,D,20040924,000000,5527.2200,5575.4000,5513.6800,5527.7500,22600,0
^BSESN,D,20040927,000000,5530.0000,5545.7300,5486.4100,5511.8100,15800,0
^BSESN,D,20040928,000000,5506.8300,5518.2100,5454.8500,5462.6100,20400,0
^BSESN,D,20040929,000000,5477.6100,5533.3300,5428.2000,5527.5600,23400,0
^BSESN,D,20040930,000000,5545.2600,5598.5500,5545.2600,5583.6100,24400,0
^BSESN,D,20041001,000000,5587.4600,5685.6800,5573.5600,5675.5400,24400,0
^BSESN,D,20041004,000000,5706.3200,5785.0400,5706.3200,5766.3000,20600,0
^BSESN,D,20041005,000000,5761.6600,5786.5400,5741.7000,5758.6700,22800,0
^BSESN,D,20041006,000000,5761.4400,5799.9200,5699.3200,5713.7500,26800,0
^BSESN,D,20041007,000000,5718.6400,5793.0800,5718.6400,5773.6600,24600,0
^BSESN,D,20041008,000000,5782.6300,5803.8200,5755.4200,5776.8500,19600,0
^BSESN,D,20041011,000000,5764.8600,5792.0800,5706.9700,5717.5400,13000,0
^BSESN,D,20041012,000000,5750.3600,5762.6000,5663.7900,5676.7300,18200,0
^BSESN,D,20041014,000000,5677.8700,5738.6100,5645.6600,5713.1000,17600,0
^BSESN,D,20041015,000000,5735.4900,5758.1100,5673.7500,5686.7300,16200,0
^BSESN,D,20041018,000000,5706.8300,5727.9600,5670.3700,5679.8300,12400,0
^BSESN,D,20041019,000000,5691.4700,5751.6000,5686.9700,5738.1100,14800,0
^BSESN,D,20041020,000000,5738.4400,5750.1400,5662.7600,5673.0200,18400,0
^BSESN,D,20041021,000000,5680.4400,5685.1800,5617.3700,5641.0600,19000,0
^BSESN,D,20041025,000000,5633.4800,5645.8800,5573.1900,5581.4900,18200,0
^BSESN,D,20041026,000000,5591.0100,5654.8200,5558.1400,5651.0900,22000,0
^BSESN,D,20041027,000000,5656.7100,5699.1800,5623.0400,5662.8700,19800,0
^BSESN,D,20041028,000000,5700.9900,5733.7500,5700.9900,5715.6200,23400,0
^BSESN,D,20041029,000000,5724.4600,5731.3500,5664.0400,5672.2700,22600,0
^BSESN,D,20041101,000000,5678.6500,5714.3600,5649.0300,5704.1000,15600,0
^BSESN,D,20041102,000000,5713.2400,5765.1400,5713.2400,5754.7600,14400,0
^BSESN,D,20041103,000000,5772.3200,5845.5000,5771.7300,5842.5400,17000,0
^BSESN,D,20041104,000000,5871.6200,5883.3900,5814.3700,5832.8800,15000,0
^BSESN,D,20041105,000000,5833.3300,5900.5100,5823.4400,5891.3600,14000,0
^BSESN,D,20041108,000000,5912.5200,5955.9400,5912.5200,5930.4700,14400,0
^BSESN,D,20041109,000000,5937.3400,5957.9400,5910.4100,5929.6000,14800,0
^BSESN,D,20041110,000000,5918.9500,5979.7800,5918.9500,5973.7500,14400,0
^BSESN,D,20041111,000000,5980.0300,5995.3300,5943.3300,5954.3100,13800,0
^BSESN,D,20041112,000000,5985.0500,6001.9900,5945.9800,5964.0100,3800,0
^BSESN,D,20041116,000000,5970.0400,6002.0300,5949.2400,5996.7000,13800,0
^BSESN,D,20041117,000000,6000.1100,6036.7000,5997.7400,6016.5800,14800,0
^BSESN,D,20041118,000000,6019.8500,6035.2200,5985.5700,6025.4700,14800,0
^BSESN,D,20041119,000000,6030.8100,6044.5500,5953.4200,5961.7100,15000,0
^BSESN,D,20041122,000000,5921.0100,5979.1000,5877.9700,5963.8000,14000,0
^BSESN,D,20041123,000000,5988.2800,6031.5900,5977.7600,6009.8600,14600,0
^BSESN,D,20041124,000000,6007.8700,6053.1900,6001.4600,6035.9500,12800,0
^BSESN,D,20041125,000000,6034.7200,6081.7400,6014.9800,6035.0300,20000,0
^BSESN,D,20041129,000000,6033.4200,6166.7200,6029.8200,6157.7700,23000,0
^BSESN,D,20041130,000000,6195.0200,6248.4300,6194.6100,6234.2900,18800,0
^BSESN,D,20041201,000000,6259.2800,6272.6800,6176.0900,6227.8300,26600,0
^BSESN,D,20041202,000000,6275.4100,6335.1400,6275.4100,6328.4300,26200,0
^BSESN,D,20041203,000000,6348.3200,6361.5300,6304.2200,6322.7600,20600,0
^BSESN,D,20041206,000000,6351.0400,6386.2900,6312.1300,6322.5000,18800,0
^BSESN,D,20041207,000000,6324.0700,6354.2600,6287.4600,6316.2800,17800,0
^BSESN,D,20041208,000000,6333.0400,6359.2000,6250.2400,6261.5200,26000,0
^BSESN,D,20041209,000000,6259.5000,6319.0100,6241.2700,6304.2700,19400,0
^BSESN,D,20041210,000000,6328.1000,6336.9000,6221.4000,6233.5400,17600,0
^BSESN,D,20041213,000000,6231.4700,6274.2400,6220.5800,6268.7200,14600,0
^BSESN,D,20041214,000000,6280.5600,6331.5700,6280.4900,6325.5300,14000,0
^BSESN,D,20041215,000000,6334.2700,6423.2700,6334.2700,6402.2900,22400,0
^BSESN,D,20041216,000000,6401.1900,6437.0000,6373.5500,6420.3800,18600,0
^BSESN,D,20041217,000000,6420.9000,6436.0800,6329.7100,6346.4800,16800,0
^BSESN,D,20041220,000000,6360.1100,6409.5200,6345.8700,6403.0000,16800,0
^BSESN,D,20041221,000000,6429.2500,6461.6400,6400.5600,6451.3000,14600,0
^BSESN,D,20041222,000000,6465.5100,6480.2000,6396.4300,6413.6600,16200,0
^BSESN,D,20041223,000000,6410.3000,6455.6900,6409.2900,6441.8500,12000,0
^BSESN,D,20041224,000000,6485.2600,6507.9400,6463.8500,6498.0600,14600,0
^BSESN,D,20041227,000000,6484.8400,6566.6400,6469.9600,6513.0300,16200,0
^BSESN,D,20041228,000000,6517.9000,6568.5700,6517.9000,6563.4800,14600,0
^BSESN,D,20041229,000000,6594.3900,6617.1500,6552.0600,6567.9400,12400,0
^BSESN,D,20041230,000000,6583.7400,6608.3000,6507.3000,6522.5400,13200,0
^BSESN,D,20041231,000000,6541.3800,6609.7800,6541.3800,6602.6900,12200,0
^BSESN,D,20050103,000000,6626.4900,6684.2200,6626.4900,6679.2000,12000,0
^BSESN,D,20050104,000000,6683.5600,6696.3100,6640.9000,6651.0100,16600,0
^BSESN,D,20050105,000000,6628.8900,6629.9800,6337.6100,6458.8400,24000,0
^BSESN,D,20050106,000000,6447.2700,6481.2300,6325.3600,6367.3900,22200,0
^BSESN,D,20050107,000000,6374.1900,6440.1700,6348.7500,6420.4600,17800,0
^BSESN,D,20050110,000000,6440.3300,6469.0900,6286.8500,6308.5400,13200,0
^BSESN,D,20050111,000000,6317.3900,6329.8900,6208.8200,6222.8700,16200,0
^BSESN,D,20050112,000000,6250.3500,6263.7100,6070.3300,6102.7400,20800,0
^BSESN,D,20050113,000000,6138.0500,6242.9500,6138.0500,6221.0600,20200,0
^BSESN,D,20050114,000000,6232.4200,6249.3900,6144.0800,6173.8200,18200,0
^BSESN,D,20050117,000000,6202.7400,6232.9700,6087.5500,6194.0700,19000,0
^BSESN,D,20050118,000000,6221.2800,6267.6100,6173.0900,6192.3500,21800,0
^BSESN,D,20050119,000000,6211.2800,6230.6200,6160.6600,6173.3200,16600,0
^BSESN,D,20050120,000000,6170.3300,6197.2100,6091.0800,6183.2400,26600,0
^BSESN,D,20050124,000000,6201.6000,6215.7800,6089.5200,6106.4300,18000,0
^BSESN,D,20050125,000000,6093.6600,6174.0000,6069.3300,6162.9800,21400,0
^BSESN,D,20050127,000000,6188.3800,6252.2400,6188.3800,6239.4300,22200,0
^BSESN,D,20050128,000000,6245.2600,6430.7200,6245.2600,6419.0900,23600,0
^BSESN,D,20050131,000000,6463.5200,6565.0000,6455.5500,6555.9400,22000,0
^BSESN,D,20050201,000000,6565.2100,6586.2500,6508.9900,6552.4700,28400,0
^BSESN,D,20050202,000000,6560.6200,6600.0200,6510.4200,6530.0600,88400,0
^BSESN,D,20050203,000000,6550.7500,6630.6800,6550.7500,6619.9700,14400,0
^BSESN,D,20050204,000000,6635.8500,6684.1600,6571.5100,6618.2300,16800,0
^BSESN,D,20050207,000000,6652.3300,6658.3300,6514.8600,6535.1700,12400,0
^BSESN,D,20050208,000000,6528.8100,6573.9300,6508.3300,6544.7700,12600,0
^BSESN,D,20050209,000000,6556.5300,6613.5400,6553.4000,6593.5300,13000,0
^BSESN,D,20050210,000000,6600.8500,6608.9600,6533.9700,6577.8300,12600,0
^BSESN,D,20050211,000000,6594.3200,6640.1100,6594.3200,6633.7600,15200,0
^BSESN,D,20050214,000000,6673.3900,6719.1700,6659.6400,6679.3300,13600,0
^BSESN,D,20050215,000000,6694.7900,6694.7900,6640.4300,6670.0600,20800,0
^BSESN,D,20050216,000000,6673.7100,6714.1300,6581.5300,6607.7800,14800,0
^BSESN,D,20050217,000000,6598.7700,6599.4800,6533.1300,6589.2900,14400,0
^BSESN,D,20050218,000000,6595.1900,6642.7700,6564.5500,6584.3200,14400,0
^BSESN,D,20050221,000000,6585.8800,6602.5300,6521.0700,6534.6800,11800,0
^BSESN,D,20050222,000000,6531.5800,6603.1400,6515.7300,6589.4100,11000,0
^BSESN,D,20050223,000000,6593.8500,6607.7800,6565.4200,6582.5000,12200,0
^BSESN,D,20050224,000000,6616.3700,6621.6800,6565.8100,6574.2100,26800,0
^BSESN,D,20050225,000000,6588.2900,6622.6200,6543.9100,6569.7200,14400,0
^BSESN,D,20050228,000000,6584.3400,6720.9400,6545.9400,6713.8600,23200,0
^BSESN,D,20050301,000000,6725.9200,6725.9200,6628.2200,6651.0800,16800,0
^BSESN,D,20050302,000000,6658.9400,6708.7800,6647.1100,6686.8900,26000,0
^BSESN,D,20050303,000000,6700.7900,6793.2400,6691.1800,6784.7200,18200,0
^BSESN,D,20050304,000000,6798.6200,6864.6200,6798.6200,6849.4800,18200,0
^BSESN,D,20050307,000000,6863.5800,6902.4900,6854.9600,6878.9800,14600,0
^BSESN,D,20050308,000000,6885.7300,6929.5900,6872.7200,6915.0900,15200,0
^BSESN,D,20050309,000000,6895.6200,6954.8600,6843.4400,6892.8200,17400,0
^BSESN,D,20050310,000000,6888.7300,6917.6000,6849.9800,6907.6500,27200,0
^BSESN,D,20050311,000000,6921.0200,6948.5400,6839.3500,6853.7300,14200,0
^BSESN,D,20050314,000000,6854.9200,6882.2300,6794.9200,6810.0400,124800,0
^BSESN,D,20050315,000000,6815.5900,6823.4600,6730.2300,6752.4500,12800,0
^BSESN,D,20050316,000000,6757.4900,6806.7200,6732.3300,6746.8800,13000,0
^BSESN,D,20050317,000000,6719.1100,6737.2900,6642.6000,6669.5200,13000,0
^BSESN,D,20050318,000000,6664.6500,6710.9800,6595.5300,6700.3400,15600,0
^BSESN,D,20050321,000000,6716.4100,6734.7200,6633.5200,6656.6900,10000,0
^BSESN,D,20050322,000000,6655.7800,6656.3100,6520.1500,6535.4500,13600,0
^BSESN,D,20050323,000000,6533.6500,6568.2000,6435.8200,6454.4600,23400,0
^BSESN,D,20050324,000000,6456.0200,6514.7300,6412.8900,6442.8700,17200,0
^BSESN,D,20050328,000000,6471.4700,6555.1000,6471.4700,6510.7400,11600,0
^BSESN,D,20050329,000000,6512.9800,6512.9800,6326.7300,6367.8600,14400,0
^BSESN,D,20050330,000000,6371.4000,6400.0700,6321.3100,6381.4000,14600,0
^BSESN,D,20050331,000000,6404.7800,6509.0200,6404.7800,6492.8200,13400,0
^BSESN,D,20050401,000000,6506.6000,6618.0800,6468.5200,6605.0400,11400,0
^BSESN,D,20050404,000000,6616.8300,6649.4200,6586.2500,6604.4200,11200,0
^BSESN,D,20050405,000000,6611.5300,6621.9100,6532.9400,6550.2900,12200,0
^BSESN,D,20050406,000000,6555.9200,6617.0700,6551.6800,6606.4100,12200,0
^BSESN,D,20050407,000000,6629.1200,6644.6900,6530.9700,6545.6400,11000,0
^BSESN,D,20050408,000000,6544.8100,6560.8800,6456.8400,6479.5400,11400,0
^BSESN,D,20050411,000000,6426.2100,6444.3300,6382.1300,6397.5200,9000,0
^BSESN,D,20050412,000000,6407.3900,6472.0400,6404.3500,6464.6100,8800,0
^BSESN,D,20050413,000000,6466.9200,6515.8200,6449.3300,6467.9200,13600,0
^BSESN,D,20050415,000000,6339.7300,6339.7300,6232.3700,6248.3400,14000,0
^BSESN,D,20050418,000000,6220.9800,6220.9800,6118.4200,6156.7800,12800,0
^BSESN,D,20050419,000000,6181.3900,6269.7500,6121.4200,6134.8600,13800,0
^BSESN,D,20050420,000000,6169.8300,6259.2800,6151.2600,6243.7400,16200,0
^BSESN,D,20050421,000000,6249.2900,6305.8800,6174.3000,6299.2000,14600,0
^BSESN,D,20050422,000000,6329.8500,6374.0300,6302.8600,6346.5700,12800,0
^BSESN,D,20050425,000000,6338.6700,6391.7300,6308.4800,6377.8500,11000,0
^BSESN,D,20050426,000000,6374.2800,6377.5400,6323.5300,6339.9800,8800,0
^BSESN,D,20050427,000000,6323.9000,6357.5600,6258.0700,6278.5000,14000,0
^BSESN,D,20050428,000000,6271.6100,6292.9100,6233.2900,6284.2000,14800,0
^BSESN,D,20050429,000000,6283.0700,6288.4400,6138.4700,6154.4400,14000,0
^BSESN,D,20050502,000000,6183.0700,6223.7800,6141.3700,6195.1500,12200,0
^BSESN,D,20050503,000000,6200.3900,6246.2400,6189.1600,6216.7700,12600,0
^BSESN,D,20050504,000000,6218.9500,6294.8500,6218.9500,6289.5500,9600,0
^BSESN,D,20050505,000000,6322.0200,6391.3200,6322.0200,6359.6500,9800,0
